Sample Date,Test date,WRRF Name,WRRF Abbreviation,Concentration SARS-CoV-2 gene target (N1 Copies/L) ,Per capita SARS-CoV-2 load (N1 copies per day per population),Annotation,"Population Served, estimated ",Technology
04/30/2023,05/01/2023,Wards Island,WI,13104.00,17600000.00,,1201485,dPCR
05/07/2023,05/08/2023,26th Ward,26W,2496.00,1530000.00,,290608,dPCR
05/07/2023,05/08/2023,Bowery Bay,BB,77136.00,30300000.00,,924695,dPCR
05/07/2023,05/08/2023,Coney Island,CI,12888.00,5220000.00,,682342,dPCR
05/07/2023,05/08/2023,Hunts Point,HP,20880.00,12400000.00,,755948,dPCR
05/07/2023,05/08/2023,Jamaica Bay,JA,43248.00,17700000.00,,748737,dPCR
05/07/2023,05/08/2023,Newtown Creek,NC,15480.00,9170000.00,,1156473,dPCR
05/07/2023,05/08/2023,North River,NR,118032.00,65100000.00,,658596,dPCR
05/07/2023,05/08/2023,Oakwood Beach,OB,3744.00,1800000.00,,258731,dPCR
05/07/2023,05/08/2023,Owls Head,OH,70608.00,24800000.00,,906442,dPCR
05/07/2023,05/08/2023,Port Richmond,PR,29832.00,16000000.00,This sample was analyzed in duplicate.,226167,dPCR
05/07/2023,05/08/2023,Red Hook,RH,13440.00,5680000.00,,224029,dPCR
05/07/2023,05/08/2023,Rockaway,RK,25248.00,16700000.00,,120539,dPCR
05/07/2023,05/08/2023,Tallman Island,TI,45096.00,21600000.00,,449907,dPCR
05/07/2023,05/08/2023,Wards Island,WI,14424.00,8910000.00,,1201485,dPCR
05/09/2023,05/10/2023,26th Ward,26W,36456.00,21400000.00,,290608,dPCR
05/09/2023,05/10/2023,Bowery Bay,BB,77784.00,29000000.00,,924695,dPCR
05/09/2023,05/10/2023,Coney Island,CI,6384.00,2970000.00,,682342,dPCR
05/09/2023,05/10/2023,Hunts Point,HP,25968.00,15000000.00,,755948,dPCR
05/09/2023,05/10/2023,Jamaica Bay,JA,71376.00,27400000.00,,748737,dPCR
05/09/2023,05/10/2023,Newtown Creek,NC,58080.00,35700000.00,,1156473,dPCR
05/09/2023,05/10/2023,North River,NR,44760.00,26500000.00,,658596,dPCR
05/09/2023,05/10/2023,Oakwood Beach,OB,25152.00,10900000.00,,258731,dPCR
05/09/2023,05/10/2023,Owls Head,OH,75384.00,24900000.00,,906442,dPCR
05/09/2023,05/10/2023,Port Richmond,PR,49320.00,22300000.00,This sample was analyzed in duplicate.,226167,dPCR
05/09/2023,05/10/2023,Red Hook,RH,51096.00,21600000.00,,224029,dPCR
05/09/2023,05/10/2023,Rockaway,RK,40920.00,25700000.00,,120539,dPCR
05/09/2023,05/10/2023,Tallman Island,TI,43968.00,20700000.00,,449907,dPCR
05/09/2023,05/10/2023,Wards Island,WI,39720.00,24700000.00,,1201485,dPCR
05/14/2023,05/15/2023,26th Ward,26W,31248.00,18300000.00,,290608,dPCR
05/14/2023,05/15/2023,Bowery Bay,BB,75696.00,26600000.00,,924695,dPCR
05/14/2023,05/15/2023,Coney Island,CI,34680.00,16400000.00,,682342,dPCR
05/14/2023,05/15/2023,Hunts Point,HP,24408.00,14200000.00,This sample was analyzed in duplicate.,755948,dPCR
05/14/2023,05/15/2023,Jamaica Bay,JA,41568.00,16000000.00,This sample was analyzed in duplicate.,748737,dPCR
05/14/2023,05/15/2023,Newtown Creek,NC,58032.00,32900000.00,This sample was analyzed in duplicate.,1156473,dPCR
05/14/2023,05/15/2023,North River,NR,48720.00,26300000.00,,658596,dPCR
05/14/2023,05/15/2023,Oakwood Beach,OB,36384.00,14700000.00,,258731,dPCR
05/14/2023,05/15/2023,Owls Head,OH,122160.00,39300000.00,,906442,dPCR
05/14/2023,05/15/2023,Port Richmond,PR,46704.00,20300000.00,This sample was analyzed in duplicate.,226167,dPCR
05/14/2023,05/15/2023,Red Hook,RH,112608.00,49500000.00,,224029,dPCR
05/14/2023,05/15/2023,Rockaway,RK,4032.00,2410000.00,,120539,dPCR
05/14/2023,05/15/2023,Tallman Island,TI,63816.00,29000000.00,,449907,dPCR
05/14/2023,05/15/2023,Wards Island,WI,21192.00,12100000.00,,1201485,dPCR
05/16/2023,05/17/2023,26th Ward,26W,32256.00,18900000.00,,290608,dPCR
05/16/2023,05/17/2023,Bowery Bay,BB,97536.00,34700000.00,,924695,dPCR
05/16/2023,05/17/2023,Coney Island,CI,96840.00,40800000.00,,682342,dPCR
05/16/2023,05/17/2023,Hunts Point,HP,16392.00,8450000.00,This sample was analyzed in duplicate.,755948,dPCR
05/16/2023,05/17/2023,Jamaica Bay,JA,89712.00,33600000.00,This sample was analyzed in duplicate.,748737,dPCR
05/16/2023,05/17/2023,Newtown Creek,NC,83616.00,49800000.00,This sample was analyzed in duplicate.,1156473,dPCR
05/16/2023,05/17/2023,North River,NR,78096.00,45800000.00,,658596,dPCR
05/16/2023,05/17/2023,Oakwood Beach,OB,95184.00,40200000.00,,258731,dPCR
05/16/2023,05/17/2023,Owls Head,OH,96168.00,31700000.00,,906442,dPCR
05/16/2023,05/17/2023,Port Richmond,PR,47808.00,21600000.00,This sample was analyzed in duplicate.,226167,dPCR
05/16/2023,05/17/2023,Red Hook,RH,112200.00,56900000.00,,224029,dPCR
05/16/2023,05/17/2023,Rockaway,RK,44616.00,26600000.00,,120539,dPCR
05/16/2023,05/17/2023,Tallman Island,TI,67488.00,31800000.00,,449907,dPCR
05/16/2023,05/17/2023,Wards Island,WI,117480.00,68500000.00,,1201485,dPCR
05/21/2023,05/22/2023,26th Ward,26W,7656.00,6080000.00,,290608,dPCR
05/21/2023,05/22/2023,Bowery Bay,BB,90960.00,35000000.00,,924695,dPCR
05/21/2023,05/22/2023,Coney Island,CI,28032.00,12300000.00,,682342,dPCR
05/21/2023,05/22/2023,Hunts Point,HP,14112.00,7630000.00,This sample was analyzed in duplicate.,755948,dPCR
05/21/2023,05/22/2023,Jamaica Bay,JA,110520.00,44100000.00,This sample was analyzed in duplicate.,748737,dPCR
05/21/2023,05/22/2023,Newtown Creek,NC,62760.00,37000000.00,This sample was analyzed in duplicate.,1156473,dPCR
05/21/2023,05/22/2023,North River,NR,75288.00,44100000.00,,658596,dPCR
05/21/2023,05/22/2023,Oakwood Beach,OB,64824.00,26700000.00,,258731,dPCR
05/21/2023,05/22/2023,Owls Head,OH,123768.00,42900000.00,,906442,dPCR
05/21/2023,05/22/2023,Port Richmond,PR,41208.00,17900000.00,,226167,dPCR
05/21/2023,05/22/2023,Red Hook,RH,29208.00,10900000.00,,224029,dPCR
05/21/2023,05/22/2023,Rockaway,RK,13104.00,8640000.00,,120539,dPCR
05/21/2023,05/22/2023,Tallman Island,TI,83016.00,47500000.00,,449907,dPCR
05/21/2023,05/22/2023,Wards Island,WI,24192.00,14000000.00,,1201485,dPCR
05/23/2023,05/25/2023,26th Ward,26W,38688.00,22700000.00,,290608,dPCR
05/23/2023,05/25/2023,Bowery Bay,BB,76824.00,27000000.00,,924695,dPCR
05/23/2023,05/25/2023,Coney Island,CI,44928.00,19200000.00,,682342,dPCR
05/23/2023,05/25/2023,Hunts Point,HP,7704.00,3740000.00,This sample was analyzed in duplicate.,755948,dPCR
05/23/2023,05/25/2023,Jamaica Bay,JA,103152.00,39600000.00,This sample was analyzed in duplicate.,748737,dPCR
05/23/2023,05/25/2023,Newtown Creek,NC,151896.00,92000000.00,This sample was analyzed in duplicate.,1156473,dPCR
05/23/2023,05/25/2023,North River,NR,160440.00,93100000.00,,658596,dPCR
05/23/2023,05/25/2023,Oakwood Beach,OB,75384.00,29600000.00,,258731,dPCR
05/23/2023,05/25/2023,Owls Head,OH,141984.00,46800000.00,,906442,dPCR
05/23/2023,05/25/2023,Port Richmond,PR,73104.00,31800000.00,,226167,dPCR
05/23/2023,05/25/2023,Red Hook,RH,106176.00,41300000.00,,224029,dPCR
05/23/2023,05/25/2023,Rockaway,RK,11808.00,7050000.00,,120539,dPCR
05/23/2023,05/25/2023,Tallman Island,TI,68904.00,26700000.00,,449907,dPCR
05/23/2023,05/25/2023,Wards Island,WI,59736.00,33100000.00,,1201485,dPCR
05/30/2023,05/31/2023,26th Ward,26W,66696.00,37400000.00,,290608,dPCR
05/30/2023,05/31/2023,Bowery Bay,BB,109392.00,39000000.00,,924695,dPCR
05/30/2023,05/31/2023,Coney Island,CI,75864.00,33200000.00,,682342,dPCR
05/30/2023,05/31/2023,Hunts Point,HP,131232.00,65700000.00,This sample was analyzed in duplicate.,755948,dPCR
05/30/2023,05/31/2023,Jamaica Bay,JA,94032.00,34700000.00,This sample was analyzed in duplicate.,748737,dPCR
05/30/2023,05/31/2023,Newtown Creek,NC,99504.00,59300000.00,This sample was analyzed in duplicate.,1156473,dPCR
05/30/2023,05/31/2023,North River,NR,88416.00,50800000.00,,658596,dPCR
05/30/2023,05/31/2023,Oakwood Beach,OB,73056.00,27900000.00,,258731,dPCR
05/30/2023,05/31/2023,Owls Head,OH,75192.00,24500000.00,,906442,dPCR
05/30/2023,05/31/2023,Port Richmond,PR,189816.00,73100000.00,,226167,dPCR
05/30/2023,05/31/2023,Red Hook,RH,112392.00,39900000.00,,224029,dPCR
05/30/2023,05/31/2023,Rockaway,RK,29664.00,16800000.00,,120539,dPCR
05/30/2023,05/31/2023,Tallman Island,TI,150072.00,59300000.00,,449907,dPCR
05/30/2023,05/31/2023,Wards Island,WI,26592.00,15700000.00,,1201485,dPCR
06/04/2023,06/05/2023,26th Ward,26W,38736.00,21200000.00,,290608,dPCR
06/04/2023,06/05/2023,Bowery Bay,BB,60720.00,23600000.00,,924695,dPCR
06/04/2023,06/05/2023,Coney Island,CI,37344.00,16000000.00,,682342,dPCR
06/04/2023,06/05/2023,Hunts Point,HP,53952.00,27300000.00,This sample was analyzed in duplicate.,755948,dPCR
06/04/2023,06/05/2023,Jamaica Bay,JA,146112.00,56900000.00,This sample was analyzed in duplicate.,748737,dPCR
06/04/2023,06/05/2023,Newtown Creek,NC,37536.00,22100000.00,This sample was analyzed in duplicate.,1156473,dPCR
06/04/2023,06/05/2023,North River,NR,48048.00,26800000.00,,658596,dPCR
06/04/2023,06/05/2023,Oakwood Beach,OB,39648.00,14700000.00,,258731,dPCR
06/04/2023,06/05/2023,Owls Head,OH,57552.00,19900000.00,,906442,dPCR
06/04/2023,06/05/2023,Port Richmond,PR,42456.00,16300000.00,,226167,dPCR
06/04/2023,06/05/2023,Red Hook,RH,58464.00,23700000.00,,224029,dPCR
06/04/2023,06/05/2023,Rockaway,RK,31584.00,20800000.00,,120539,dPCR
06/04/2023,06/05/2023,Tallman Island,TI,130560.00,61500000.00,,449907,dPCR
06/04/2023,06/05/2023,Wards Island,WI,68760.00,39000000.00,,1201485,dPCR
06/06/2023,06/07/2023,26th Ward,26W,52800.00,28200000.00,,290608,dPCR
06/06/2023,06/07/2023,Bowery Bay,BB,102456.00,39400000.00,,924695,dPCR
06/06/2023,06/07/2023,Coney Island,CI,43896.00,19700000.00,,682342,dPCR
06/06/2023,06/07/2023,Hunts Point,HP,69312.00,35700000.00,This sample was analyzed in duplicate.,755948,dPCR
06/06/2023,06/07/2023,Jamaica Bay,JA,97704.00,35600000.00,This sample was analyzed in duplicate.,748737,dPCR
06/06/2023,06/07/2023,Newtown Creek,NC,41472.00,25100000.00,This sample was analyzed in duplicate.,1156473,dPCR
06/06/2023,06/07/2023,North River,NR,92304.00,52500000.00,,658596,dPCR
06/06/2023,06/07/2023,Oakwood Beach,OB,82176.00,29500000.00,,258731,dPCR
06/06/2023,06/07/2023,Owls Head,OH,108840.00,37300000.00,,906442,dPCR
06/06/2023,06/07/2023,Port Richmond,PR,50664.00,21200000.00,,226167,dPCR
06/06/2023,06/07/2023,Red Hook,RH,50640.00,20500000.00,,224029,dPCR
06/06/2023,06/07/2023,Rockaway,RK,35616.00,22400000.00,,120539,dPCR
06/06/2023,06/07/2023,Tallman Island,TI,126120.00,57300000.00,,449907,dPCR
06/06/2023,06/07/2023,Wards Island,WI,122976.00,74400000.00,,1201485,dPCR
06/11/2023,06/12/2023,26th Ward,26W,35064.00,18700000.00,,290608,dPCR
06/11/2023,06/12/2023,Bowery Bay,BB,56568.00,20100000.00,,924695,dPCR
06/11/2023,06/12/2023,Coney Island,CI,22920.00,9540000.00,,682342,dPCR
06/11/2023,06/12/2023,Hunts Point,HP,100176.00,51700000.00,This sample was analyzed in duplicate.,755948,dPCR
06/11/2023,06/12/2023,Jamaica Bay,JA,130632.00,48900000.00,This sample was analyzed in duplicate.,748737,dPCR
06/11/2023,06/12/2023,Newtown Creek,NC,63864.00,36400000.00,This sample was analyzed in duplicate.,1156473,dPCR
06/11/2023,06/12/2023,North River,NR,58368.00,30900000.00,,658596,dPCR
06/11/2023,06/12/2023,Oakwood Beach,OB,30384.00,11300000.00,,258731,dPCR
06/11/2023,06/12/2023,Owls Head,OH,105792.00,35300000.00,,906442,dPCR
06/11/2023,06/12/2023,Port Richmond,PR,121776.00,44800000.00,,226167,dPCR
06/11/2023,06/12/2023,Red Hook,RH,86280.00,35000000.00,,224029,dPCR
06/11/2023,06/12/2023,Rockaway,RK,34080.00,21400000.00,,120539,dPCR
06/11/2023,06/12/2023,Tallman Island,TI,67632.00,29000000.00,,449907,dPCR
06/11/2023,06/12/2023,Wards Island,WI,45984.00,27500000.00,,1201485,dPCR
06/13/2023,06/14/2023,26th Ward,26W,46224.00,24700000.00,,290608,dPCR
06/13/2023,06/14/2023,Bowery Bay,BB,116904.00,41200000.00,,924695,dPCR
06/13/2023,06/14/2023,Coney Island,CI,53760.00,23900000.00,,682342,dPCR
06/13/2023,06/14/2023,Hunts Point,HP,53808.00,26400000.00,This sample was analyzed in duplicate.,755948,dPCR
06/13/2023,06/14/2023,Jamaica Bay,JA,99528.00,36200000.00,This sample was analyzed in duplicate.,748737,dPCR
06/13/2023,06/14/2023,Newtown Creek,NC,99360.00,59500000.00,This sample was analyzed in duplicate.,1156473,dPCR
06/13/2023,06/14/2023,North River,NR,79368.00,46500000.00,This sample was analyzed in duplicate.,658596,dPCR
06/13/2023,06/14/2023,Oakwood Beach,OB,56952.00,20900000.00,,258731,dPCR
06/13/2023,06/14/2023,Owls Head,OH,65568.00,21900000.00,,906442,dPCR
06/13/2023,06/14/2023,Port Richmond,PR,87696.00,32300000.00,,226167,dPCR
06/13/2023,06/14/2023,Red Hook,RH,102000.00,44800000.00,,224029,dPCR
06/13/2023,06/14/2023,Rockaway,RK,10512.00,6600000.00,,120539,dPCR
06/13/2023,06/14/2023,Tallman Island,TI,91752.00,47100000.00,,449907,dPCR
06/13/2023,06/14/2023,Wards Island,WI,50592.00,31400000.00,,1201485,dPCR
06/20/2023,06/21/2023,26th Ward,26W,34920.00,18600000.00,,290608,dPCR
06/20/2023,06/21/2023,Bowery Bay,BB,61920.00,21500000.00,,924695,dPCR
06/20/2023,06/21/2023,Coney Island,CI,28248.00,12100000.00,,682342,dPCR
06/20/2023,06/21/2023,Hunts Point,HP,65544.00,33100000.00,This sample was analyzed in duplicate.,755948,dPCR
06/20/2023,06/21/2023,Jamaica Bay,JA,41280.00,14600000.00,This sample was analyzed in duplicate.,748737,dPCR
06/20/2023,06/21/2023,Newtown Creek,NC,50040.00,30100000.00,This sample was analyzed in triplicate.,1156473,dPCR
06/20/2023,06/21/2023,North River,NR,64872.00,36200000.00,,658596,dPCR
06/20/2023,06/21/2023,Oakwood Beach,OB,56856.00,20500000.00,,258731,dPCR
06/20/2023,06/21/2023,Owls Head,OH,76296.00,25800000.00,,906442,dPCR
06/20/2023,06/21/2023,Port Richmond,PR,63624.00,23400000.00,,226167,dPCR
06/20/2023,06/21/2023,Red Hook,RH,51648.00,20100000.00,,224029,dPCR
06/20/2023,06/21/2023,Rockaway,RK,269520.00,161000000.00,,120539,dPCR
06/20/2023,06/21/2023,Tallman Island,TI,21696.00,11000000.00,,449907,dPCR
06/20/2023,06/21/2023,Wards Island,WI,20328.00,12000000.00,,1201485,dPCR
06/25/2023,06/26/2023,26th Ward,26W,37416.00,20000000.00,,290608,dPCR
06/25/2023,06/26/2023,Bowery Bay,BB,53016.00,20200000.00,,924695,dPCR
06/25/2023,06/26/2023,Coney Island,CI,41112.00,17300000.00,,682342,dPCR
06/25/2023,06/26/2023,Hunts Point,HP,12840.00,7780000.00,This sample was analyzed in duplicate.,755948,dPCR
06/25/2023,06/26/2023,Jamaica Bay,JA,90360.00,33300000.00,This sample was analyzed in triplicate.,748737,dPCR
06/25/2023,06/26/2023,Newtown Creek,NC,56352.00,34500000.00,This sample was analyzed in duplicate.,1156473,dPCR
06/25/2023,06/26/2023,North River,NR,50592.00,29400000.00,,658596,dPCR
06/25/2023,06/26/2023,Oakwood Beach,OB,51552.00,19900000.00,,258731,dPCR
06/25/2023,06/26/2023,Owls Head,OH,52200.00,18100000.00,,906442,dPCR
06/25/2023,06/26/2023,Port Richmond,PR,55776.00,20500000.00,,226167,dPCR
06/25/2023,06/26/2023,Red Hook,RH,47712.00,20200000.00,,224029,dPCR
06/25/2023,06/26/2023,Rockaway,RK,6552.00,3910000.00,,120539,dPCR
06/25/2023,06/26/2023,Tallman Island,TI,47136.00,20600000.00,,449907,dPCR
06/25/2023,06/26/2023,Wards Island,WI,27984.00,17100000.00,,1201485,dPCR
06/27/2023,06/28/2023,26th Ward,26W,26208.00,16400000.00,,290608,dPCR
06/27/2023,06/28/2023,Bowery Bay,BB,86016.00,30600000.00,,924695,dPCR
06/27/2023,06/28/2023,Coney Island,CI,43416.00,15400000.00,,682342,dPCR
06/27/2023,06/28/2023,Hunts Point,HP,23064.00,12700000.00,This sample was analyzed in duplicate.,755948,dPCR
06/27/2023,06/28/2023,Jamaica Bay,JA,61704.00,21800000.00,This sample was analyzed in duplicate.,748737,dPCR
06/27/2023,06/28/2023,Newtown Creek,NC,75120.00,45500000.00,This sample was analyzed in duplicate.,1156473,dPCR
06/27/2023,06/28/2023,North River,NR,46704.00,29800000.00,,658596,dPCR
06/27/2023,06/28/2023,Oakwood Beach,OB,37056.00,14200000.00,,258731,dPCR
06/27/2023,06/28/2023,Owls Head,OH,74976.00,25400000.00,,906442,dPCR
06/27/2023,06/28/2023,Port Richmond,PR,43776.00,17600000.00,,226167,dPCR
06/27/2023,06/28/2023,Red Hook,RH,78192.00,29100000.00,,224029,dPCR
06/27/2023,06/28/2023,Rockaway,RK,17064.00,9650000.00,,120539,dPCR
06/27/2023,06/28/2023,Tallman Island,TI,90360.00,37300000.00,,449907,dPCR
06/27/2023,06/28/2023,Wards Island,WI,441360.00,284000000.00,,1201485,dPCR
07/05/2023,07/06/2023,26th Ward,26W,36312.00,30300000.00,,290608,dPCR
07/05/2023,07/06/2023,Bowery Bay,BB,86016.00,40500000.00,,924695,dPCR
07/05/2023,07/06/2023,Coney Island,CI,16152.00,10200000.00,,682342,dPCR
07/05/2023,07/06/2023,Hunts Point,HP,37344.00,26200000.00,This sample was analyzed in duplicate.,755948,dPCR
07/05/2023,07/06/2023,Jamaica Bay,JA,70872.00,28300000.00,This sample was analyzed in duplicate.,748737,dPCR
07/05/2023,07/06/2023,Newtown Creek,NC,71520.00,58300000.00,This sample was analyzed in duplicate.,1156473,dPCR
07/05/2023,07/06/2023,North River,NR,42840.00,30800000.00,,658596,dPCR
07/05/2023,07/06/2023,Oakwood Beach,OB,153240.00,61700000.00,,258731,dPCR
07/05/2023,07/06/2023,Owls Head,OH,29664.00,13900000.00,This sample was analyzed in duplicate.,906442,dPCR
07/05/2023,07/06/2023,Port Richmond,PR,15912.00,10900000.00,,226167,dPCR
07/05/2023,07/06/2023,Red Hook,RH,18552.00,12500000.00,,224029,dPCR
07/05/2023,07/06/2023,Rockaway,RK,22296.00,15400000.00,,120539,dPCR
07/05/2023,07/06/2023,Tallman Island,TI,54816.00,28600000.00,,449907,dPCR
07/05/2023,07/06/2023,Wards Island,WI,45744.00,36000000.00,,1201485,dPCR
07/09/2023,07/10/2023,26th Ward,26W,71520.00,64300000.00,,290608,dPCR
07/09/2023,07/10/2023,Bowery Bay,BB,58824.00,38000000.00,,924695,dPCR
07/09/2023,07/10/2023,Coney Island,CI,57624.00,36400000.00,This sample was analyzed in duplicate.,682342,dPCR
07/09/2023,07/10/2023,Hunts Point,HP,48984.00,53200000.00,This sample was analyzed in duplicate. *Reran on 7/24/23,755948,dPCR
07/09/2023,07/10/2023,Jamaica Bay,JA,79944.00,41200000.00,This sample was analyzed in duplicate.,748737,dPCR
07/09/2023,07/10/2023,Newtown Creek,NC,42624.00,38600000.00,This sample was analyzed in duplicate.,1156473,dPCR
07/09/2023,07/10/2023,North River,NR,58344.00,68400000.00,,658596,dPCR
07/09/2023,07/10/2023,Oakwood Beach,OB,66360.00,26300000.00,,258731,dPCR
07/09/2023,07/10/2023,Owls Head,OH,75336.00,33000000.00,,906442,dPCR
07/09/2023,07/10/2023,Port Richmond,PR,80544.00,36400000.00,,226167,dPCR
07/09/2023,07/10/2023,Red Hook,RH,69000.00,44300000.00,,224029,dPCR
07/09/2023,07/10/2023,Rockaway,RK,15816.00,9930000.00,,120539,dPCR
07/09/2023,07/10/2023,Tallman Island,TI,76656.00,58700000.00,,449907,dPCR
07/09/2023,07/10/2023,Wards Island,WI,73584.00,77000000.00,,1201485,dPCR
07/11/2023,07/12/2023,26th Ward,26W,91728.00,50200000.00,,290608,dPCR
07/11/2023,07/12/2023,Bowery Bay,BB,81144.00,28600000.00,,924695,dPCR
07/11/2023,07/12/2023,Coney Island,CI,133056.00,62000000.00,,682342,dPCR
07/11/2023,07/12/2023,Hunts Point,HP,94512.00,61500000.00,This sample was analyzed in duplicate.,755948,dPCR
07/11/2023,07/12/2023,Jamaica Bay,JA,131400.00,45800000.00,This sample was analyzed in duplicate.,748737,dPCR
07/11/2023,07/12/2023,Newtown Creek,NC,85464.00,53400000.00,This sample was analyzed in duplicate.,1156473,dPCR
07/11/2023,07/12/2023,North River,NR,143856.00,93400000.00,,658596,dPCR
07/11/2023,07/12/2023,Oakwood Beach,OB,54912.00,19800000.00,This sample was analyzed in duplicate.,258731,dPCR
07/11/2023,07/12/2023,Owls Head,OH,105336.00,34300000.00,,906442,dPCR
07/11/2023,07/12/2023,Port Richmond,PR,96576.00,32300000.00,,226167,dPCR
07/11/2023,07/12/2023,Red Hook,RH,64032.00,33500000.00,,224029,dPCR
07/11/2023,07/12/2023,Rockaway,RK,18720.00,11200000.00,,120539,dPCR
07/11/2023,07/12/2023,Tallman Island,TI,120504.00,67900000.00,,449907,dPCR
07/11/2023,07/12/2023,Wards Island,WI,51048.00,39100000.00,,1201485,dPCR
07/16/2023,07/17/2023,26th Ward,26W,45648.00,57700000.00,,290608,dPCR
07/16/2023,07/17/2023,Bowery Bay,BB,103704.00,76000000.00,,924695,dPCR
07/16/2023,07/17/2023,Coney Island,CI,35976.00,22600000.00,,682342,dPCR
07/16/2023,07/17/2023,Hunts Point,HP,37272.00,42000000.00,This sample was analyzed in duplicate.,755948,dPCR
07/16/2023,07/17/2023,Jamaica Bay,JA,63360.00,30100000.00,This sample was analyzed in duplicate.,748737,dPCR
07/16/2023,07/17/2023,Newtown Creek,NC,30096.00,31600000.00,This sample was analyzed in duplicate.,1156473,dPCR
07/16/2023,07/17/2023,North River,NR,72624.00,75100000.00,,658596,dPCR
07/16/2023,07/17/2023,Oakwood Beach,OB,59520.00,34000000.00,,258731,dPCR
07/16/2023,07/17/2023,Owls Head,OH,71064.00,38900000.00,,906442,dPCR
07/16/2023,07/17/2023,Port Richmond,PR,35808.00,25900000.00,This sample was analyzed in duplicate.,226167,dPCR
07/16/2023,07/17/2023,Red Hook,RH,34488.00,31500000.00,,224029,dPCR
07/16/2023,07/17/2023,Rockaway,RK,31488.00,20800000.00,,120539,dPCR
07/16/2023,07/17/2023,Tallman Island,TI,91752.00,68700000.00,,449907,dPCR
07/16/2023,07/17/2023,Wards Island,WI,37200.00,38600000.00,,1201485,dPCR
07/18/2023,07/19/2023,26th Ward,26W,65280.00,54400000.00,,290608,dPCR
07/18/2023,07/19/2023,Bowery Bay,BB,145200.00,60600000.00,,924695,dPCR
07/18/2023,07/19/2023,Coney Island,CI,40560.00,24800000.00,,682342,dPCR
07/18/2023,07/19/2023,Hunts Point,HP,125040.00,99600000.00,This sample was analyzed in duplicate.,755948,dPCR
07/18/2023,07/19/2023,Jamaica Bay,JA,103224.00,44900000.00,This sample was analyzed in duplicate.,748737,dPCR
07/18/2023,07/19/2023,Newtown Creek,NC,115344.00,83400000.00,This sample was analyzed in duplicate.,1156473,dPCR
07/18/2023,07/19/2023,North River,NR,108072.00,80100000.00,,658596,dPCR
07/18/2023,07/19/2023,Oakwood Beach,OB,27816.00,16000000.00,,258731,dPCR
07/18/2023,07/19/2023,Owls Head,OH,119688.00,42500000.00,,906442,dPCR
07/18/2023,07/19/2023,Port Richmond,PR,63024.00,37400000.00,,226167,dPCR
07/18/2023,07/19/2023,Red Hook,RH,107952.00,49200000.00,,224029,dPCR
07/18/2023,07/19/2023,Rockaway,RK,21096.00,17900000.00,,120539,dPCR
07/18/2023,07/19/2023,Tallman Island,TI,160368.00,97100000.00,,449907,dPCR
07/18/2023,07/19/2023,Wards Island,WI,72144.00,61800000.00,,1201485,dPCR
07/23/2023,07/24/2023,26th Ward,26W,145944.00,83600000.00,This sample was analyzed in duplicate.,290608,dPCR
07/23/2023,07/24/2023,Bowery Bay,BB,84552.00,29100000.00,,924695,dPCR
07/23/2023,07/24/2023,Coney Island,CI,72096.00,30000000.00,,682342,dPCR
07/23/2023,07/24/2023,Hunts Point,HP,102840.00,64400000.00,This sample was analyzed in duplicate.,755948,dPCR
07/23/2023,07/24/2023,Jamaica Bay,JA,153936.00,54500000.00,This sample was analyzed in duplicate.,748737,dPCR
07/23/2023,07/24/2023,Newtown Creek,NC,120360.00,70500000.00,This sample was analyzed in duplicate.,1156473,dPCR
07/23/2023,07/24/2023,North River,NR,137784.00,76800000.00,,658596,dPCR
07/23/2023,07/24/2023,Oakwood Beach,OB,25128.00,8860000.00,,258731,dPCR
07/23/2023,07/24/2023,Owls Head,OH,79008.00,25700000.00,,906442,dPCR
07/23/2023,07/24/2023,Port Richmond,PR,38520.00,13800000.00,,226167,dPCR
07/23/2023,07/24/2023,Red Hook,RH,83496.00,32400000.00,,224029,dPCR
07/23/2023,07/24/2023,Rockaway,RK,47088.00,29600000.00,,120539,dPCR
07/23/2023,07/24/2023,Tallman Island,TI,123360.00,54000000.00,,449907,dPCR
07/23/2023,07/24/2023,Wards Island,WI,102672.00,70800000.00,,1201485,dPCR
07/25/2023,07/26/2023,26th Ward,26W,154920.00,131000000.00,,290608,dPCR
07/25/2023,07/26/2023,Bowery Bay,BB,145800.00,75800000.00,,924695,dPCR
07/25/2023,07/26/2023,Coney Island,CI,62016.00,38200000.00,,682342,dPCR
07/25/2023,07/26/2023,Hunts Point,HP,60264.00,45000000.00,This sample was analyzed in duplicate.,755948,dPCR
07/25/2023,07/26/2023,Jamaica Bay,JA,198768.00,78400000.00,This sample was analyzed in duplicate.,748737,dPCR
07/25/2023,07/26/2023,Newtown Creek,NC,106128.00,84100000.00,This sample was analyzed in duplicate.,1156473,dPCR
07/25/2023,07/26/2023,North River,NR,180912.00,125000000.00,,658596,dPCR
07/25/2023,07/26/2023,Oakwood Beach,OB,22536.00,11600000.00,,258731,dPCR
07/25/2023,07/26/2023,Owls Head,OH,132672.00,52600000.00,,906442,dPCR
07/25/2023,07/26/2023,Port Richmond,PR,30504.00,21600000.00,,226167,dPCR
07/25/2023,07/26/2023,Red Hook,RH,111576.00,71600000.00,,224029,dPCR
07/25/2023,07/26/2023,Rockaway,RK,123624.00,101000000.00,,120539,dPCR
07/25/2023,07/26/2023,Tallman Island,TI,130008.00,68900000.00,,449907,dPCR
