ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,DELETED,MANUFACTURER_MISSPELLED,pred
204,Food-Candy,Paleton,Lead,-1.0,ppm,['coronado'],MEXICO,06/02/2011 12:00:00 AM,,True,False
205,Food-Spice,Turmeric powder,Lead,580.0,ppm,[],BANGLADESH,06/03/2011 12:00:00 AM,,False,False
206,Food-Spice,Cumin seeds,Lead,-1.0,ppm,[],BANGLADESH,06/03/2011 12:00:00 AM,,False,False
207,Food-Spice,Coriander seeds,Lead,-1.0,ppm,[],BANGLADESH,06/03/2011 12:00:00 AM,,False,False
208,Food Other,Lentil,Lead,-1.0,ppm,[],BANGLADESH,06/03/2011 12:00:00 AM,,False,False
209,Food-Spice,Calcium Lactate Granules,Lead,-1.0,ppm,['ncpc'],CHINA,06/03/2011 12:00:00 AM,,True,False
210,Food-Spice,Chili peppers,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,06/06/2011 12:00:00 AM,,False,False
211,Food Other,Bon Bon Bum,Lead,-1.0,ppm,['colombina'],DOMINICAN REPUBLIC,06/07/2011 12:00:00 AM,,True,False
212,Food Other,El Ocho,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,06/07/2011 12:00:00 AM,,False,False
213,Food Other,Potato chips,Lead,-1.0,ppm,"['dominicana', 'frito']",DOMINICAN REPUBLIC,06/07/2011 12:00:00 AM,,True,False
214,Toys/Children's Products,Toy,Lead,-1.0,ppm,"['melissa', 'doug', 'llc']",UNKNOWN OR NOT STATED,06/08/2011 12:00:00 AM,,True,False
215,Dietary Supplement/Medications/Remedy,Kankayan Bati (Gulma) (Ayurvedic),Arsenic,9.5,ppm,"['ltd.', 'shree', 'baidyanath', 'bhawan', '(p)', 'ayurved']",INDIA,06/13/2011 12:00:00 AM,,True,True
216,Dietary Supplement/Medications/Remedy,Kankayan Bati (Gulma) (Ayurvedic),Lead,12.0,ppm,"['ltd.', 'shree', 'baidyanath', 'bhawan', '(p)', 'ayurved']",INDIA,06/13/2011 12:00:00 AM,,True,True
217,Dietary Supplement/Medications/Remedy,Kankayan Bati (Gulma) (Ayurvedic),Mercury,35.0,ppm,"['ltd.', 'shree', 'baidyanath', 'bhawan', '(p)', 'ayurved']",INDIA,06/13/2011 12:00:00 AM,,True,True
218,Dietary Supplement/Medications/Remedy,Raj Bati (Ayurvedic),Arsenic,4.0,ppm,"['shree', 'bhawan', 'baidyanath', 'ayurved']",INDIA,06/13/2011 12:00:00 AM,,True,True
219,Dietary Supplement/Medications/Remedy,Raj Bati (Ayurvedic),Lead,3.0,ppm,"['shree', 'bhawan', 'baidyanath', 'ayurved']",INDIA,06/13/2011 12:00:00 AM,,True,True
220,Dietary Supplement/Medications/Remedy,Raj Bati (Ayurvedic),Mercury,4.9,ppm,"['shree', 'bhawan', 'baidyanath', 'ayurved']",INDIA,06/13/2011 12:00:00 AM,,True,True
221,Dietary Supplement/Medications/Remedy,Vatvidhwansan Ras (Ayurvedic),Arsenic,130.0,ppm,"['shree', 'baidyanath']",INDIA,06/13/2011 12:00:00 AM,,True,False
222,Dietary Supplement/Medications/Remedy,Vatvidhwansan Ras (Ayurvedic),Lead,20000.0,ppm,"['shree', 'baidyanath']",INDIA,06/13/2011 12:00:00 AM,,True,False
223,Dietary Supplement/Medications/Remedy,Vatvidhwansan Ras (Ayurvedic),Mercury,15000.0,ppm,"['shree', 'baidyanath']",INDIA,06/13/2011 12:00:00 AM,,True,False
224,Religious powder,Incense stick,Lead,14.0,ppm,[],UNKNOWN OR NOT STATED,06/13/2011 12:00:00 AM,,False,False
225,Food-Spice,Cumin seeds,Lead,7.8,ppm,[],UNKNOWN OR NOT STATED,06/13/2011 12:00:00 AM,,False,False
226,Cosmetics,Surma (Hashmi),Lead,140000.0,ppm,[],UNKNOWN OR NOT STATED,06/16/2011 12:00:00 AM,,False,False
227,Cosmetics,Surma,Lead,290000.0,ppm,[],PAKISTAN,06/16/2011 12:00:00 AM,,False,False
228,Food-Spice,Hmely Sunele/Kenza,Lead,1300.0,ppm,[],GEORGIA,06/20/2011 12:00:00 AM,,False,False
229,Dietary Supplement/Medications/Remedy,Garbhapal Ras (Ayurvedic),Arsenic,410.0,ppm,[],INDIA,06/21/2011 12:00:00 AM,,False,False
230,Dietary Supplement/Medications/Remedy,Garbhapal Ras (Ayurvedic),Lead,22000.0,ppm,[],INDIA,06/21/2011 12:00:00 AM,,False,False
231,Dietary Supplement/Medications/Remedy,Garbhapal Ras (Ayurvedic),Mercury,19000.0,ppm,[],INDIA,06/21/2011 12:00:00 AM,,False,False
232,Dietary Supplement/Medications/Remedy,Alafia Bitters,Lead,-1.0,ppm,[],GHANA,06/21/2011 12:00:00 AM,,False,False
233,Cosmetics,Crema Santa Skin Lightening Cream,Mercury,-1.0,ppm,"['laboratorios', 'c.', 'por', 'contifarma,']",DOMINICAN REPUBLIC,06/23/2011 12:00:00 AM,,True,False
234,Toys/Children's Products,Crayons,Lead,9.0,ppm,[],CHINA,06/23/2011 12:00:00 AM,,False,False
235,Toys/Children's Products,Toy bus,Lead,22.0,ppm,"['devrian', 'llc']",CHINA,06/25/2011 12:00:00 AM,,True,True
236,Toys/Children's Products,Wooden block,Lead,15.0,ppm,[],UNKNOWN OR NOT STATED,06/25/2011 12:00:00 AM,,False,False
237,Toys/Children's Products,Football,Lead,16.0,ppm,['multitoys'],BRAZIL,06/27/2011 12:00:00 AM,,True,False
238,Dietary Supplement/Medications/Remedy,Kindermins,Lead,9.7,ppm,['herbalife'],UNKNOWN OR NOT STATED,06/28/2011 12:00:00 AM,,True,False
239,Food-Spice,Chili powder,Lead,-1.0,ppm,[],MEXICO,06/29/2011 12:00:00 AM,,False,False
240,Tableware/Pottery,Clay pitcher,Lead,14000.0,ppm,[],UNKNOWN OR NOT STATED,07/06/2011 12:00:00 AM,,False,False
241,Food-Candy,Mini Paleta Payaso,Lead,-1.0,ppm,[],MEXICO,07/13/2011 12:00:00 AM,,False,False
242,Toys/Children's Products,Wooden block,Lead,4.6,ppm,"['melissa', 'doug']",CHINA,07/14/2011 12:00:00 AM,,True,False
243,Toys/Children's Products,Wooden block,Lead,-1.0,ppm,"['melissa', 'doug']",CHINA,07/14/2011 12:00:00 AM,,True,False
244,Food-Spice,Cumin,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,07/14/2011 12:00:00 AM,,False,False
245,Food-Spice,Chili powder,Lead,-1.0,ppm,[],BANGLADESH,07/14/2011 12:00:00 AM,,False,False
246,Food-Spice,Coriander,Lead,-1.0,ppm,[],BANGLADESH,07/14/2011 12:00:00 AM,,False,False
247,Food-Spice,Turmeric,Lead,1.7,ppm,[],BANGLADESH,07/14/2011 12:00:00 AM,,False,False
248,Food-Spice,Mustard seeds,Lead,-1.0,ppm,[],BANGLADESH,07/14/2011 12:00:00 AM,,False,False
249,Food-Spice,Garam masala,Lead,-1.0,ppm,[],BANGLADESH,07/14/2011 12:00:00 AM,,False,False
250,Religious powder,Sindoor,Lead,180.0,ppm,[],UNKNOWN OR NOT STATED,07/14/2011 12:00:00 AM,,False,False
251,Food-Candy,Tarrito Lollipop (Dulces Vero) candy,Lead,-1.0,ppm,"['dulces', 'vero']",MEXICO,07/20/2011 12:00:00 AM,,True,False
252,Food-Candy,Candy,Lead,-1.0,ppm,['hershey'],MEXICO,07/20/2011 12:00:00 AM,,True,False
253,Food Other,Churritos,Lead,-1.0,ppm,['kipi'],UNKNOWN OR NOT STATED,07/20/2011 12:00:00 AM,,True,False
254,Food Other,Churritos,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,07/20/2011 12:00:00 AM,,False,False
255,Tableware/Pottery,China Plate,Lead,-1.0,ppm,['wedgwood'],UNITED KINGDOM,07/25/2011 12:00:00 AM,,True,False
256,Tableware/Pottery,Glass cup,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,07/25/2011 12:00:00 AM,,False,False
257,Food-Spice,Turmeric powder,Lead,6.7,ppm,"['co.', 'y.v.s.']",INDIA,08/08/2011 12:00:00 AM,,True,True
258,Food Other,Tea leaves,Lead,-1.0,ppm,"['bous', 'al-k']",YEMEN,08/09/2011 12:00:00 AM,,True,True
259,Other,Metal rods in fish,Lead,950000.0,ppm,[],UNKNOWN OR NOT STATED,08/14/2011 12:00:00 AM,,False,False
260,Food-Spice,Oregano,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,08/17/2011 12:00:00 AM,,False,False
261,Tableware/Pottery,Ceramic container,Lead,21000.0,ppm,[],UNKNOWN OR NOT STATED,08/23/2011 12:00:00 AM,,False,False
262,Dietary Supplement/Medications/Remedy,Phalasarpis (Ayurvedic),Arsenic,-1.0,ppm,"['thaikkattu', 'ashtavaidyan', 'oushadh', 'vaidyaratnam', 'mooss']",INDIA,08/25/2011 12:00:00 AM,,True,True
263,Dietary Supplement/Medications/Remedy,Phalasarpis (Ayurvedic),Lead,0.63,ppm,"['thaikkattu', 'ashtavaidyan', 'oushadh', 'vaidyaratnam', 'mooss']",INDIA,08/25/2011 12:00:00 AM,,True,True
264,Dietary Supplement/Medications/Remedy,Phalasarpis (Ayurvedic),Mercury,-1.0,ppm,"['thaikkattu', 'ashtavaidyan', 'oushadh', 'vaidyaratnam', 'mooss']",INDIA,08/25/2011 12:00:00 AM,,True,True
265,Dietary Supplement/Medications/Remedy,Mahadhanwantaram Gulika (Ayurvedic),Arsenic,11.0,ppm,"['sala', 'arya', 'vaidya']",INDIA,08/25/2011 12:00:00 AM,,True,False
266,Dietary Supplement/Medications/Remedy,Mahadhanwantaram Gulika (Ayurvedic),Lead,6.6,ppm,"['sala', 'arya', 'vaidya']",INDIA,08/25/2011 12:00:00 AM,,True,False
267,Dietary Supplement/Medications/Remedy,Mahadhanwantaram Gulika (Ayurvedic),Mercury,1.4,ppm,"['sala', 'arya', 'vaidya']",INDIA,08/25/2011 12:00:00 AM,,True,False
268,Dietary Supplement/Medications/Remedy,Shatavari Kalpa (Ayurvedic),Arsenic,-1.0,ppm,"['satara', 'arkashala', 'ayurvedeeya', 'ltd.']",INDIA,08/25/2011 12:00:00 AM,,True,True
269,Dietary Supplement/Medications/Remedy,Shatavari Kalpa (Ayurvedic),Lead,-1.0,ppm,"['satara', 'arkashala', 'ayurvedeeya', 'ltd.']",INDIA,08/25/2011 12:00:00 AM,,True,True
270,Dietary Supplement/Medications/Remedy,Shatavari Kalpa (Ayurvedic),Mercury,-1.0,ppm,"['satara', 'arkashala', 'ayurvedeeya', 'ltd.']",INDIA,08/25/2011 12:00:00 AM,,True,True
271,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Arsenic,59.0,ppm,['ltd.'],INDIA,08/25/2011 12:00:00 AM,,True,False
272,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Arsenic,1200.0,ppm,['ltd.'],INDIA,08/25/2011 12:00:00 AM,,True,False
273,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Arsenic,1000.0,ppm,['ltd.'],INDIA,08/25/2011 12:00:00 AM,,True,False
274,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Arsenic,5.2,ppm,['ltd.'],INDIA,08/25/2011 12:00:00 AM,,True,False
275,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Lead,450.0,ppm,['ltd.'],INDIA,08/25/2011 12:00:00 AM,,True,False
276,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Lead,6800.0,ppm,['ltd.'],INDIA,08/25/2011 12:00:00 AM,,True,False
277,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Lead,12000.0,ppm,['ltd.'],INDIA,08/25/2011 12:00:00 AM,,True,False
278,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Lead,35.0,ppm,['ltd.'],INDIA,08/25/2011 12:00:00 AM,,True,False
279,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Mercury,18000.0,ppm,['ltd.'],INDIA,08/25/2011 12:00:00 AM,,True,False
280,Food-Spice,Turmeric powder,Lead,0.72,ppm,[],UNKNOWN OR NOT STATED,08/25/2011 12:00:00 AM,,False,False
281,Food-Spice,Georgian spice,Lead,11000.0,ppm,[],UNKNOWN OR NOT STATED,08/26/2011 12:00:00 AM,,False,False
282,Food-Spice,Spice,Lead,-1.0,ppm,[],UZBEKISTAN,08/26/2011 12:00:00 AM,,False,False
283,Cosmetics,Surma (Hashmi),Lead,610000.0,ppm,[],UNKNOWN OR NOT STATED,08/30/2011 12:00:00 AM,,False,False
284,Cosmetics,Surma,Lead,770000.0,ppm,[],PAKISTAN,09/02/2011 12:00:00 AM,,False,False
285,Food-Spice,Chili powder,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,09/02/2011 12:00:00 AM,,False,False
286,Food-Spice,Turmeric,Lead,-1.0,ppm,[],BANGLADESH,09/02/2011 12:00:00 AM,,False,False
287,Food-Spice,Garam Masala,Lead,-1.0,ppm,[],BANGLADESH,09/02/2011 12:00:00 AM,,False,False
288,Food-Spice,Chili powder,Lead,-1.0,ppm,[],BANGLADESH,09/02/2011 12:00:00 AM,,False,False
289,Dietary Supplement/Medications/Remedy,Tempra Paracetamol,Lead,-1.0,ppm,['johnson'],MEXICO,09/08/2011 12:00:00 AM,,True,False
290,Cosmetics,Surma,Lead,350000.0,ppm,[],PAKISTAN,09/08/2011 12:00:00 AM,,False,False
291,Food-Candy,Candy,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,09/08/2011 12:00:00 AM,,False,False
292,Food Other,Cheese ball,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,09/08/2011 12:00:00 AM,,False,False
293,Food Other,Fruit in syrup,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,09/08/2011 12:00:00 AM,,False,False
294,Food-Spice,Spice,Lead,0.76,ppm,[],UZBEKISTAN,09/08/2011 12:00:00 AM,,False,False
295,Dietary Supplement/Medications/Remedy,Bo ying compound,Lead,2.3,ppm,"['yan', 'eu']",HONG KONG,09/08/2011 12:00:00 AM,,True,False
296,Other,Sheetrock peeling,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,09/14/2011 12:00:00 AM,,False,False
297,Food-Spice,Turmeric,Lead,1.9,ppm,[],BANGLADESH,09/22/2011 12:00:00 AM,,False,False
298,Food Other,Dried fish,Lead,0.66,ppm,[],BANGLADESH,09/22/2011 12:00:00 AM,,False,False
299,Dietary Supplement/Medications/Remedy,Prenatal tablets w/ Folic Acid,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,09/23/2011 12:00:00 AM,,False,False
300,Food-Spice,Jamaican Green Seasoning,Lead,-1.0,ppm,[],JAMAICA,09/23/2011 12:00:00 AM,,False,False
301,Jewelry,Baby bracelet,Lead,-1.0,ppm,[],UNITED STATES,10/03/2011 12:00:00 AM,,False,False
302,Toys/Children's Products,Crayon,Lead,-1.0,ppm,[],CHINA,10/05/2011 12:00:00 AM,,False,False
303,Food Other,Dried fruits,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,10/06/2011 12:00:00 AM,,False,False
304,Food Other,Seeds (Semilla de Calabasa),Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,10/06/2011 12:00:00 AM,,False,False
305,Food-Spice,Turmeric,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,10/18/2011 12:00:00 AM,,False,False
306,Food-Spice,Cumin,Lead,3.2,ppm,[],UNKNOWN OR NOT STATED,10/18/2011 12:00:00 AM,,False,False
307,Food-Spice,Red Chili Powder,Lead,3.7,ppm,[],UNKNOWN OR NOT STATED,10/18/2011 12:00:00 AM,,False,False
308,Dietary Supplement/Medications/Remedy,Vitamin,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,10/20/2011 12:00:00 AM,,False,False
309,Food-Spice,Seasoning,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,10/20/2011 12:00:00 AM,,False,False
310,Food Other,Wafer,Lead,1.6,ppm,[],UNKNOWN OR NOT STATED,10/20/2011 12:00:00 AM,,False,False
311,Food Other,Tamarind,Lead,1.1,ppm,[],MEXICO,10/20/2011 12:00:00 AM,,False,False
312,Food-Spice,Chili Pepper,Lead,-1.0,ppm,[],MEXICO,10/20/2011 12:00:00 AM,,False,False
313,Food Other,Shrimps,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,10/20/2011 12:00:00 AM,,False,False
314,Food-Candy,Chocolate,Lead,5.1,ppm,[],MEXICO,10/20/2011 12:00:00 AM,,False,False
315,Cosmetics,Surma,Lead,360000.0,ppm,[],INDIA,11/01/2011 12:00:00 AM,,False,False
316,Food-Spice,Yellow spice,Lead,-1.0,ppm,[],JAMAICA,11/04/2011 12:00:00 AM,,False,False
317,Food-Spice,Spice,Lead,-1.0,ppm,[],JAMAICA,11/04/2011 12:00:00 AM,,False,False
318,Food-Spice,Georgian spice,Lead,-1.0,ppm,[],GEORGIA,11/10/2011 12:00:00 AM,,False,False
319,Food-Spice,Georgian spice,Lead,2800.0,ppm,[],GEORGIA,11/10/2011 12:00:00 AM,,False,False
320,Food-Spice,Georgian spice,Lead,2900.0,ppm,[],GEORGIA,11/10/2011 12:00:00 AM,,False,False
321,Food Other,Mole Poblano,Lead,-1.0,ppm,[],MEXICO,11/15/2011 12:00:00 AM,,False,False
322,Food-Spice,Pepita,Lead,-1.0,ppm,[],MEXICO,11/15/2011 12:00:00 AM,,False,False
323,Food Other,Amaranto,Lead,-1.0,ppm,[],MEXICO,11/15/2011 12:00:00 AM,,False,False
324,Food-Spice,Red Chilli Powder,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,11/22/2011 12:00:00 AM,,False,False
325,Food-Spice,Turmeric powder,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,11/22/2011 12:00:00 AM,,False,False
326,Dietary Supplement/Medications/Remedy,Filmet Suspension,Lead,-1.0,ppm,"['beximco', 'pharma']",BANGLADESH,11/23/2011 12:00:00 AM,,True,False
327,Dietary Supplement/Medications/Remedy,Napa Paracetamol,Lead,-1.0,ppm,['napa'],BANGLADESH,11/23/2011 12:00:00 AM,,True,False
328,Dietary Supplement/Medications/Remedy,Xolide (Azithromycin USP 200mg/5ml),Lead,-1.0,ppm,[],BANGLADESH,11/23/2011 12:00:00 AM,,False,False
329,Dietary Supplement/Medications/Remedy,Multivitamin,Lead,-1.0,ppm,[],BANGLADESH,11/23/2011 12:00:00 AM,,False,False
330,Food Other,Breakfast cereal,Lead,0.72,ppm,[],UNKNOWN OR NOT STATED,12/05/2011 12:00:00 AM,,False,False
331,Food-Spice,Georgian spice (Utsko Suneli),Lead,260.0,ppm,[],GEORGIA,12/05/2011 12:00:00 AM,,False,False
332,Food-Spice,Saffron,Lead,22000.0,ppm,[],GEORGIA,12/05/2011 12:00:00 AM,,False,False
333,Food-Spice,Spice,Lead,2.1,ppm,[],UNKNOWN OR NOT STATED,12/05/2011 12:00:00 AM,,False,False
334,Dietary Supplement/Medications/Remedy,White tablet (calcium supplement),Lead,0.87,ppm,[],UNKNOWN OR NOT STATED,12/05/2011 12:00:00 AM,,False,False
335,Food-Candy,Vero Elotes Max Lollypop,Lead,-1.0,ppm,['vero'],MEXICO,12/07/2011 12:00:00 AM,,True,False
336,Food Other,Peanut bar,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,12/07/2011 12:00:00 AM,,False,False
337,Food-Spice,Georgian salt,Lead,450.0,ppm,[],GEORGIA,12/12/2011 12:00:00 AM,,False,False
338,Food-Spice,Georgian spice,Lead,420.0,ppm,[],UNKNOWN OR NOT STATED,12/12/2011 12:00:00 AM,,False,False
339,Food-Spice,Cilantro,Lead,4.6,ppm,[],UNKNOWN OR NOT STATED,12/12/2011 12:00:00 AM,,False,False
340,Food-Spice,Georgian spice,Lead,8.7,ppm,[],UNKNOWN OR NOT STATED,12/12/2011 12:00:00 AM,,False,False
341,Food-Spice,Georgian spice,Lead,8.4,ppm,[],UNKNOWN OR NOT STATED,12/12/2011 12:00:00 AM,,False,False
342,Food-Spice,Georgian spice,Lead,17000.0,ppm,[],UNKNOWN OR NOT STATED,12/12/2011 12:00:00 AM,,False,False
343,Food-Spice,Seasoning,Lead,7.9,ppm,[],GEORGIA,12/12/2011 12:00:00 AM,,False,False
344,Food-Candy,Candy (Special cantaloup),Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,12/13/2011 12:00:00 AM,,False,False
345,Food-Candy,Pran Milk Candy,Lead,-1.0,ppm,"['pran', 'ltd']",BANGLADESH,12/13/2011 12:00:00 AM,,True,False
346,Food-Candy,Candy,Lead,-1.0,ppm,"['cia', 's.a.', 'cv']",MEXICO,12/13/2011 12:00:00 AM,,True,False
347,Food-Candy,Candy (Caramelo Macizo Acidulado),Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,12/13/2011 12:00:00 AM,,False,False
348,Food-Spice,Turmeric powder,Lead,1.5,ppm,['ltd'],BANGLADESH,12/15/2011 12:00:00 AM,,True,False
349,Food-Spice,Coriander powder,Lead,-1.0,ppm,['ltd'],BANGLADESH,12/15/2011 12:00:00 AM,,True,False
350,Food-Spice,Chili powder,Lead,0.78,ppm,[],UNKNOWN OR NOT STATED,12/15/2011 12:00:00 AM,,False,False
351,Food Other,Chapulinas,Lead,70.0,ppm,[],MEXICO,12/16/2011 12:00:00 AM,,False,False
352,Jewelry,Bracelet,Lead,160.0,ppm,[],UNKNOWN OR NOT STATED,12/19/2011 12:00:00 AM,,False,False
353,Food Other,Dried shrimp,Lead,2.7,ppm,[],COTE D'IVOIRE,01/05/2012 12:00:00 AM,,False,False
354,Cosmetics,Surma (Hashmi),Lead,600000.0,ppm,['hashimi'],PAKISTAN,01/12/2012 12:00:00 AM,,True,False
355,Dietary Supplement/Medications/Remedy,Garbha Dharak Yog (Ayurvedic),Arsenic,140.0,ppm,['vyas'],INDIA,01/23/2012 12:00:00 AM,,True,False
356,Dietary Supplement/Medications/Remedy,Garbha Dharak Yog (Ayurvedic),Lead,110.0,ppm,['vyas'],INDIA,01/23/2012 12:00:00 AM,,True,False
357,Dietary Supplement/Medications/Remedy,Garbha Dharak Yog (Ayurvedic),Mercury,100000.0,ppm,['vyas'],INDIA,01/23/2012 12:00:00 AM,,True,False
358,Dietary Supplement/Medications/Remedy,Laxmana Louh (Ayurvedic),Arsenic,12.0,ppm,['vyas'],INDIA,01/23/2012 12:00:00 AM,,True,False
359,Dietary Supplement/Medications/Remedy,Laxmana Louh (Ayurvedic),Lead,180.0,ppm,['vyas'],INDIA,01/23/2012 12:00:00 AM,,True,False
360,Dietary Supplement/Medications/Remedy,Laxmana Louh (Ayurvedic),Mercury,120.0,ppm,['vyas'],INDIA,01/23/2012 12:00:00 AM,,True,False
361,Dietary Supplement/Medications/Remedy,Phal (Ayurvedic),Arsenic,-1.0,ppm,"['pratisthan', 'shree', 'aushadh']",INDIA,01/23/2012 12:00:00 AM,,True,True
362,Dietary Supplement/Medications/Remedy,Phal (Ayurvedic),Lead,1.1,ppm,"['pratisthan', 'shree', 'aushadh']",INDIA,01/23/2012 12:00:00 AM,,True,True
363,Dietary Supplement/Medications/Remedy,Phal (Ayurvedic),Mercury,-1.0,ppm,"['pratisthan', 'shree', 'aushadh']",INDIA,01/23/2012 12:00:00 AM,,True,True
364,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Arsenic,100.0,ppm,['ltd.'],INDIA,01/23/2012 12:00:00 AM,,True,False
365,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Lead,24000.0,ppm,['ltd.'],INDIA,01/23/2012 12:00:00 AM,,True,False
366,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Mercury,70000.0,ppm,['ltd.'],INDIA,01/23/2012 12:00:00 AM,,True,False
367,Dietary Supplement/Medications/Remedy,Garbha Chintamani Ras(Vrihat) (Swarna Yukt) (Ayur),Arsenic,52000.0,ppm,"['shree', 'baidyanath']",INDIA,01/23/2012 12:00:00 AM,,True,False
368,Dietary Supplement/Medications/Remedy,Garbha Chintamani Ras(Vrihat) (Swarna Yukt) (Ayur),Lead,-1.0,ppm,"['shree', 'baidyanath']",INDIA,01/23/2012 12:00:00 AM,,True,False
369,Dietary Supplement/Medications/Remedy,Garbha Chintamani Ras(Vrihat) (Swarna Yukt) (Ayur),Lead,120.0,ppm,"['shree', 'baidyanath']",INDIA,01/23/2012 12:00:00 AM,,True,False
370,Dietary Supplement/Medications/Remedy,Pigmento (Ayurvedic),Arsenic,27.0,ppm,"['pvt.', 'charak', 'pharma', 'ltd.']",INDIA,01/23/2012 12:00:00 AM,,True,False
371,Dietary Supplement/Medications/Remedy,Pigmento (Ayurvedic),Lead,7.3,ppm,"['pvt.', 'charak', 'pharma', 'ltd.']",INDIA,01/23/2012 12:00:00 AM,,True,False
372,Dietary Supplement/Medications/Remedy,Pigmento (Ayurvedic),Mercury,29000.0,ppm,"['pvt.', 'charak', 'pharma', 'ltd.']",INDIA,01/23/2012 12:00:00 AM,,True,False
373,Food-Spice,Turmeric powder,Lead,-1.0,ppm,[],INDIA,01/23/2012 12:00:00 AM,,False,False
374,Food-Spice,Chili powder,Lead,-1.0,ppm,[],INDIA,01/23/2012 12:00:00 AM,,False,False
375,Food-Spice,Turmeric powder,Lead,-1.0,ppm,[],INDIA,01/23/2012 12:00:00 AM,,False,False
376,Dietary Supplement/Medications/Remedy,Shatavari,Lead,-1.0,ppm,[],INDIA,01/23/2012 12:00:00 AM,,False,False
377,Food Other,Gooseberry,Lead,-1.0,ppm,[],INDIA,01/23/2012 12:00:00 AM,,False,False
378,Food-Spice,Asafoetida (Hing),Lead,3.6,ppm,[],INDIA,01/23/2012 12:00:00 AM,,False,False
379,Toys/Children's Products,Crayon,Lead,0.74,ppm,['crayola'],UNITED STATES,01/31/2012 12:00:00 AM,,True,False
380,Food Other,Potato chips,Lead,1.3,ppm,"['ind', 'ltd']",TRINIDAD AND TOBAGO,02/01/2012 12:00:00 AM,,True,False
381,Food Other,Browning Sauce,Lead,0.6,ppm,[],JAMAICA,02/01/2012 12:00:00 AM,,False,False
382,Food-Spice,Turmeric powder,Lead,850.0,ppm,[],BANGLADESH,02/01/2012 12:00:00 AM,,False,False
383,Food-Spice,Chili powder,Lead,5.5,ppm,[],BANGLADESH,02/01/2012 12:00:00 AM,,False,False
384,Food-Spice,Chili powder,Lead,3.3,ppm,[],BANGLADESH,02/03/2012 12:00:00 AM,,False,False
385,Food-Spice,Turmeric powder,Lead,870.0,ppm,[],BANGLADESH,02/03/2012 12:00:00 AM,,False,False
386,Toys/Children's Products,Toy car,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,02/14/2012 12:00:00 AM,,False,False
387,Food Other,BrookBond Tea,Lead,-1.0,ppm,[],INDIA,02/14/2012 12:00:00 AM,,False,False
388,Food Other,Complan,Lead,-1.0,ppm,"['pvt', 'heinz', 'ltd']",INDIA,02/14/2012 12:00:00 AM,,True,False
389,Food Other,Aahu Barah (Rice),Lead,-1.0,ppm,['naveed'],PAKISTAN,02/14/2012 12:00:00 AM,,True,False
390,Toys/Children's Products,Superman Toy,Lead,-1.0,ppm,[],CHINA,02/14/2012 12:00:00 AM,,False,False
391,Cosmetics,Baby Massage Cream,Lead,-1.0,ppm,"['distribuidora', 'c.v.', 'jafra,', 'comercial', 's.a.']",MEXICO,02/23/2012 12:00:00 AM,,True,True
392,Toys/Children's Products,Plastic toy,Lead,350.0,ppm,[],CHINA,02/23/2012 12:00:00 AM,,False,False
393,Toys/Children's Products,Mario Toy,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,02/23/2012 12:00:00 AM,,False,False
